date locale	heure locale	t	hr	psta	rf1e
date loc	heure	C	0-100	hPa	kJ/m2/h
23/01/2015	23	-2.0	69.0	984	0
24/01/2015	00	-3.0	74.0	983	0
24/01/2015	01	-2.0	69.0	983	0
24/01/2015	02	-2.0	69.0	982	0
24/01/2015	03	-3.0	74.0	982	0
24/01/2015	04	-3.0	74.0	981	0
24/01/2015	05	-3.0	80.0	981	0
24/01/2015	06	-3.0	80.0	981	0
24/01/2015	07	-3.0	80.0	980	0
24/01/2015	08	-3.0	80.0	981	20.0
24/01/2015	09	-3.0	80.0	980.5	160.0
24/01/2015	10	-2.0	74.0	979.5	510.0
24/01/2015	11	-2.0	74.0	979	410.0
24/01/2015	12	-1.0	74.0	978	900.0
24/01/2015	13	-1.0	74.0	976.5	730.0
24/01/2015	14	-1.0	74.0	975.5	510.0
24/01/2015	15	-1.0	74.0	975	380.0
24/01/2015	16	-1.0	80.0	974	150.0
24/01/2015	17	-1.0	80.0	973.5	40.0
24/01/2015	18	-1.0	80.0	972.5	0
24/01/2015	19	-1.0	80.0	972	0
24/01/2015	20	-2.0	86.0	972	0
24/01/2015	21	-2.0	86.0	971	0
24/01/2015	22	-2.0	86.0	970	0
24/01/2015	23	-2.0	86.0	969	0
25/01/2015	00	-2.0	86.0	970	0
25/01/2015	01	-2.0	93.0	970	0
25/01/2015	02	-2.0	93.0	972	0
25/01/2015	03	-3.0	68.0	973	0
25/01/2015	04	-6.0	63.0	975	0
25/01/2015	05	-9.0	62.0	976	0
25/01/2015	06	-12.0	56.0	976	0
25/01/2015	07	-14.0	60.0	976	0
25/01/2015	08	-14.0	60.0	976	30.0
25/01/2015	09	-14.0	55.0	978	460.0
25/01/2015	10	-15.0	60.0	979	1036.0
25/01/2015	11	-14.0	55.0	980	1438.0
25/01/2015	12	-14.0	55.0	981.5	1671.0
25/01/2015	13	-13.0	51.0	982	1708.0
25/01/2015	14	-12.0	51.0	983	1514.0
25/01/2015	15	-12.0	51.0	985	1136.0
25/01/2015	16	-12.0	51.0	986	310.0
25/01/2015	17	-13.0	56.0	988	50.0
25/01/2015	18	-14.0	55.0	990	0
25/01/2015	19	-14.0	55.0	991	0
25/01/2015	20	-14.0	51.0	993	0
25/01/2015	21	-15.0	55.0	994	0
25/01/2015	22	-16.0	60.0	995	0
25/01/2015	23	-16.0	55.0	996	0
26/01/2015	00	-17.0	60.0	997	0
26/01/2015	01	-17.0	60.0	997	0
26/01/2015	02	-18.0	65.0	997.083	0
26/01/2015	03	-19.0	65.0	998.16	0
26/01/2015	04	-19.0	71.0	998.23	0
26/01/2015	05	-20.0	70.0	999.294	0
26/01/2015	06	-20.0	77.0	999.353	0
26/01/2015	07	-21.0	70.0	1000.41	0
26/01/2015	08	-19.0	71.0	1001.46	30.0
26/01/2015	09	-17.0	71.0	1002.5	470.0
26/01/2015	10	-16.0	65.0	1004.54	1058.0
26/01/2015	11	-16.0	60.0	1004.58	1464.0
26/01/2015	12	-15.0	55.0	1004.62	1671.0
26/01/2015	13	-15.0	60.0	1004.65	1600.0
26/01/2015	14	-15.0	60.0	1004.68	1331.0
26/01/2015	15	-15.0	55.0	1005.7	1022.0
26/01/2015	16	-15.0	55.0	1005.73	300.0
26/01/2015	17	-16.0	55.0	1005.75	60.0
26/01/2015	18	-16.0	55.0	1006.77	0
26/01/2015	19	-16.0	55.0	1007.79	0
26/01/2015	20	-16.0	55.0	1008.81	0
26/01/2015	21	-16.0	60.0	1008.82	0
26/01/2015	22	-17.0	65.0	1009.84	0
26/01/2015	23	-16.0	60.0	1008.85	0
27/01/2015	00	-16.0	65.0	1009.86	0
27/01/2015	01	-16.0	65.0	1009.86	0
27/01/2015	02	-16.0	65.0	1008.87	0
27/01/2015	03	-15.0	66.0	1009.88	0
27/01/2015	04	-14.0	60.0	1008.89	0
27/01/2015	05	-14.0	60.0	1008.9	0
27/01/2015	06	-15.0	66.0	1008.91	0
27/01/2015	07	-15.0	66.0	1008.92	0
27/01/2015	08	-15.0	66.0	1007.92	30.0
27/01/2015	09	-15.0	66.0	1007.93	210.0
27/01/2015	10	-14.0	60.0	1007.94	500.0
27/01/2015	11	-14.0	60.0	1007.94	760.0
27/01/2015	12	-13.0	56.0	1006.95	1096.0
27/01/2015	13	-12.0	51.0	1005.95	1413.0
27/01/2015	14	-12.0	47.0	1004.95	1135.0
27/01/2015	15	-11.0	40.0	1003.96	910.0
27/01/2015	16	-10.0	44.0	1003.96	410.0
27/01/2015	17	-10.0	40.0	1003.97	100.0
27/01/2015	18	-10.0	44.0	1002.97	0
27/01/2015	19	-10.0	40.0	1002.97	0
27/01/2015	20	-10.0	44.0	1001.97	0
27/01/2015	21	-11.0	44.0	1001.98	0
27/01/2015	22	-11.0	44.0	1000.98	0
27/01/2015	23	-13.0	61.0	999.979	0
28/01/2015	00	-13.0	61.0	999.981	0
28/01/2015	01	-13.0	56.0	999.981	0
28/01/2015	02	-12.0	47.0	999.983	0
28/01/2015	03	-13.0	47.0	998.984	0
28/01/2015	04	-13.0	43.0	999.985	0
28/01/2015	05	-13.0	43.0	999.987	0
28/01/2015	06	-14.0	51.0	999.988	0
28/01/2015	07	-14.0	55.0	1000.99	0
28/01/2015	08	-15.0	60.0	1000.99	30.0
28/01/2015	09	-14.0	55.0	1000.99	460.0
28/01/2015	10	-12.0	47.0	1000.99	1079.0
28/01/2015	11	-12.0	51.0	1000.99	1496.0
28/01/2015	12	-10.0	48.0	1000.99	1724.0
28/01/2015	13	-10.0	48.0	999.993	1746.0
28/01/2015	14	-9.0	44.0	999.994	1554.0
28/01/2015	15	-9.0	44.0	1000.99	1190.0
28/01/2015	16	-9.0	44.0	1000.99	380.0
28/01/2015	17	-10.0	48.0	1002	60.0
28/01/2015	18	-11.0	52.0	1002	0
28/01/2015	19	-11.0	48.0	1002	0
28/01/2015	20	-11.0	48.0	1003	0
28/01/2015	21	-12.0	47.0	1003	0
28/01/2015	22	-12.0	47.0	1003	0
28/01/2015	23	-13.0	51.0	1003	0
29/01/2015	00	-14.0	55.0	1003	0
29/01/2015	01	-13.0	51.0	1003	0
29/01/2015	02	-13.0	51.0	1003.08	0
29/01/2015	03	-15.0	55.0	1003.16	0
29/01/2015	04	-14.0	55.0	1003.23	0
29/01/2015	05	-16.0	60.0	1003.29	0
29/01/2015	06	-15.0	66.0	1003.35	0
29/01/2015	07	-14.0	66.0	1003.41	0
29/01/2015	08	-13.0	61.0	1004.46	80.0
29/01/2015	09	-11.0	56.0	1003.5	540.0
29/01/2015	10	-10.0	57.0	1003.04	980.0
29/01/2015	11	-8.0	57.0	1002.08	1444.0
29/01/2015	12	-6.0	53.0	1001.12	1489.0
29/01/2015	13	-6.0	45.0	999.648	990.0
29/01/2015	14	-5.0	42.0	998.677	800.0
29/01/2015	15	-4.0	39.0	997.704	420.0
29/01/2015	16	-7.0	57.0	996.729	180.0
29/01/2015	17	-7.0	57.0	995.751	40.0
29/01/2015	18	-7.0	62.0	995.772	0
29/01/2015	19	-7.0	73.0	994.791	0
29/01/2015	20	-5.0	93.0	994.808	0
29/01/2015	21	-1.0	59.0	993.824	0
29/01/2015	22	-1.0	55.0	992.839	0
29/01/2015	23	-2.0	80.0	991.852	0
30/01/2015	00	-2.0	86.0	990.865	0
30/01/2015	01	-2.0	86.0	990.865	0
30/01/2015	02	-2.0	80.0	989.876	0
30/01/2015	03	-3.0	86.0	989.887	0
30/01/2015	04	-3.0	93.0	988.896	0
30/01/2015	05	-3.0	93.0	988.905	0
30/01/2015	06	-3.0	93.0	989.913	0
30/01/2015	07	-3.0	93.0	988.92	0
30/01/2015	08	-4.0	86.0	989.927	30.0
30/01/2015	09	-4.0	86.0	989.933	180.0
30/01/2015	10	-4.0	86.0	990.938	420.0
30/01/2015	11	-5.0	79.0	991.943	640.0
30/01/2015	12	-7.0	73.0	992.948	880.0
30/01/2015	13	-7.0	68.0	993.952	1060.0
30/01/2015	14	-8.0	62.0	993.956	790.0
30/01/2015	15	-9.0	62.0	994.96	770.0
30/01/2015	16	-9.0	57.0	995.963	440.0
30/01/2015	17	-10.0	62.0	996.966	140.0
30/01/2015	18	-11.0	61.0	996.969	0
30/01/2015	19	-12.0	61.0	997.972	0
30/01/2015	20	-13.0	61.0	998.974	0
30/01/2015	21	-13.0	56.0	998.976	0
30/01/2015	22	-15.0	60.0	999.978	0
30/01/2015	23	-17.0	65.0	999.98	0
31/01/2015	00	-18.0	65.0	1000.98	0
31/01/2015	01	-18.0	65.0	1000.98	0
31/01/2015	02	-19.0	65.0	1002.9	0
31/01/2015	03	-20.0	64.0	1002.82	0
31/01/2015	04	-21.0	64.0	1002.75	0
31/01/2015	05	-21.0	59.0	1002.69	0
31/01/2015	06	-22.0	64.0	1002.63	0
31/01/2015	07	-22.0	58.0	1002.58	0
31/01/2015	08	-22.0	58.0	1003.53	40.0
31/01/2015	09	-22.0	58.0	1002.49	590.0
31/01/2015	10	-21.0	59.0	1002.45	1171.0
31/01/2015	11	-20.0	54.0	1001.41	1588.0
31/01/2015	12	-19.0	54.0	1000.38	1807.0
31/01/2015	13	-18.0	50.0	1000.35	1821.0
31/01/2015	14	-16.0	46.0	999.316	1622.0
31/01/2015	15	-16.0	46.0	998.29	1246.0
31/01/2015	16	-16.0	46.0	999.266	470.0
31/01/2015	17	-17.0	50.0	999.244	70.0
31/01/2015	18	-17.0	55.0	999.223	0
31/01/2015	19	-17.0	55.0	999.205	0
31/01/2015	20	-17.0	55.0	998.188	0
31/01/2015	21	-16.0	55.0	997.172	0
31/01/2015	22	-15.0	55.0	997.158	0
31/01/2015	23	-15.0	60.0	997.145	0
01/02/2015	00	-15.0	66.0	997.133	0
01/02/2015	01	-15.0	71.0	997.133	0
01/02/2015	02	-15.0	78.0	997.122	0
01/02/2015	03	-15.0	78.0	997.112	0
01/02/2015	04	-16.0	78.0	997.102	0
01/02/2015	05	-17.0	77.0	998.094	0
01/02/2015	06	-17.0	77.0	999.086	0
01/02/2015	07	-18.0	77.0	1000.08	0
01/02/2015	08	-18.0	77.0	1001.07	50.0
01/02/2015	09	-17.0	65.0	1002.07	600.0
01/02/2015	10	-16.0	55.0	1003.06	1180.0
01/02/2015	11	-16.0	50.0	1003.06	1597.0
01/02/2015	12	-15.0	46.0	1003.05	1826.0
01/02/2015	13	-15.0	51.0	1003.05	1844.0
01/02/2015	14	-15.0	42.0	1003.04	1653.0
01/02/2015	15	-15.0	46.0	1003.04	1273.0
01/02/2015	16	-16.0	50.0	1004.04	470.0
01/02/2015	17	-17.0	55.0	1004.03	120.0
01/02/2015	18	-17.0	50.0	1004.03	0
01/02/2015	19	-17.0	50.0	1005.03	0
01/02/2015	20	-17.0	50.0	1005.03	0
01/02/2015	21	-19.0	59.0	1004.02	0
01/02/2015	22	-18.0	50.0	1004.02	0
01/02/2015	23	-18.0	45.0	1004.02	0
02/02/2015	00	-19.0	49.0	1004.02	0
02/02/2015	01	-20.0	54.0	1004.02	0
02/02/2015	02	-20.0	54.0	1003.02	0
02/02/2015	03	-21.0	59.0	1004.02	0
02/02/2015	04	-21.0	53.0	1003.02	0
02/02/2015	05	-21.0	53.0	1003.01	0
02/02/2015	06	-22.0	64.0	1002.01	0
02/02/2015	07	-22.0	70.0	1001.01	0
02/02/2015	08	-22.0	70.0	1001.01	20.0
02/02/2015	09	-22.0	70.0	1001.01	160.0
02/02/2015	10	-21.0	70.0	1001.01	360.0
02/02/2015	11	-21.0	70.0	1000.01	550.0
02/02/2015	12	-21.0	70.0	999.008	520.0
02/02/2015	13	-20.0	70.0	998.007	560.0
02/02/2015	14	-20.0	77.0	997.006	530.0
02/02/2015	15	-19.0	71.0	996.006	470.0
02/02/2015	16	-18.0	71.0	996.005	330.0
02/02/2015	17	-18.0	71.0	996.005	120.0
02/02/2015	18	-17.0	71.0	996.005	0
02/02/2015	19	-17.0	71.0	996.004	0
02/02/2015	20	-17.0	65.0	996.004	0
02/02/2015	21	-18.0	71.0	996.004	0
02/02/2015	22	-19.0	71.0	995.003	0
02/02/2015	23	-20.0	77.0	995.003	0
03/02/2015	00	-20.0	77.0	995.003	0
03/02/2015	01	-21.0	77.0	995.003	0
03/02/2015	02	-22.0	77.0	995.003	0
03/02/2015	03	-23.0	76.0	995.003	0
03/02/2015	04	-24.0	76.0	995.002	0
03/02/2015	05	-24.0	76.0	995.002	0
03/02/2015	06	-23.0	70.0	996.002	0
03/02/2015	07	-23.0	70.0	996.002	0
03/02/2015	08	-23.0	70.0	996.002	90.0
03/02/2015	09	-21.0	70.0	996.001	580.0
03/02/2015	10	-20.0	64.0	997.001	1235.0
03/02/2015	11	-18.0	59.0	997.001	1581.0
03/02/2015	12	-16.0	60.0	996.001	1724.0
03/02/2015	13	-14.0	55.0	995.001	1556.0
03/02/2015	14	-12.0	51.0	995.001	1520.0
03/02/2015	15	-11.0	56.0	994.001	1168.0
03/02/2015	16	-11.0	67.0	995.001	560.0
03/02/2015	17	-11.0	72.0	996.001	120.0
03/02/2015	18	-11.0	78.0	996.001	0
03/02/2015	19	-11.0	85.0	997.001	0
03/02/2015	20	-10.0	85.0	998.001	0
03/02/2015	21	-10.0	85.0	998.001	0
03/02/2015	22	-9.0	85.0	999	0
03/02/2015	23	-9.0	85.0	999	0
04/02/2015	00	-9.0	85.0	999	0
04/02/2015	01	-9.0	85.0	999	0
04/02/2015	02	-9.0	79.0	998.083	0
04/02/2015	03	-8.0	79.0	998.16	0
04/02/2015	04	-8.0	79.0	998.23	0
04/02/2015	05	-8.0	79.0	998.294	0
04/02/2015	06	-8.0	92.0	998.353	0
04/02/2015	07	-7.0	86.0	998.407	0
04/02/2015	08	-8.0	85.0	998.456	50.0
04/02/2015	09	-7.0	79.0	998.501	410.0
04/02/2015	10	-7.0	86.0	997.543	580.0
04/02/2015	11	-6.0	79.0	996.581	940.0
04/02/2015	12	-6.0	86.0	995.616	1009.0
04/02/2015	13	-5.0	79.0	994.648	890.0
04/02/2015	14	-5.0	86.0	993.677	750.0
04/02/2015	15	-5.0	86.0	992.704	500.0
04/02/2015	16	-4.0	86.0	992.229	150.0
04/02/2015	17	-4.0	86.0	992.751	40.0
04/02/2015	18	-4.0	93.0	992.772	0
04/02/2015	19	-7.0	86.0	992.791	0
04/02/2015	20	-7.0	86.0	992.808	0
04/02/2015	21	-8.0	92.0	991.824	0
04/02/2015	22	-8.0	92.0	991.839	0
04/02/2015	23	-8.0	92.0	991.852	0
05/02/2015	00	-7.0	86.0	991.865	0
05/02/2015	01	-7.0	79.0	991.865	0
05/02/2015	02	-8.0	79.0	992.96	0
05/02/2015	03	-9.0	67.0	993.046	0
05/02/2015	04	-10.0	67.0	993.126	0
05/02/2015	05	-11.0	61.0	994.198	0
05/02/2015	06	-14.0	72.0	995.265	0
05/02/2015	07	-15.0	71.0	996.326	0
05/02/2015	08	-15.0	66.0	998.382	80.0
05/02/2015	09	-14.0	55.0	997.434	660.0
05/02/2015	10	-14.0	51.0	997.981	1234.0
05/02/2015	11	-14.0	51.0	998.524	1671.0
05/02/2015	12	-13.0	43.0	998.564	1913.0
05/02/2015	13	-13.0	43.0	998.6	1915.0
05/02/2015	14	-12.0	40.0	998.634	1676.0
05/02/2015	15	-12.0	40.0	998.664	1367.0
05/02/2015	16	-13.0	47.0	998.692	690.0
05/02/2015	17	-14.0	51.0	999.218	100.0
05/02/2015	18	-15.0	51.0	999.741	0
05/02/2015	19	-16.0	55.0	999.763	0
05/02/2015	20	-17.0	55.0	1000.78	0
05/02/2015	21	-18.0	54.0	1000.8	0
05/02/2015	22	-18.0	59.0	1000.82	0
05/02/2015	23	-19.0	59.0	1000.83	0
06/02/2015	00	-22.0	64.0	999.846	0
06/02/2015	01	-21.0	70.0	999.846	0
06/02/2015	02	-22.0	70.0	999.859	0
06/02/2015	03	-22.0	70.0	998.871	0
06/02/2015	04	-23.0	70.0	998.881	0
06/02/2015	05	-23.0	76.0	997.891	0
06/02/2015	06	-19.0	77.0	997.9	0
06/02/2015	07	-19.0	71.0	997.909	0
06/02/2015	08	-18.0	71.0	997.916	40.0
06/02/2015	09	-17.0	71.0	996.423	380.0
06/02/2015	10	-16.0	71.0	996.18	790.0
06/02/2015	11	-14.0	72.0	995.435	1147.0
06/02/2015	12	-13.0	78.0	994.441	1142.0
06/02/2015	13	-12.0	78.0	993.446	1264.0
06/02/2015	14	-11.0	72.0	992.95	1225.0
06/02/2015	15	-11.0	72.0	992.954	910.0
06/02/2015	16	-11.0	78.0	991.958	530.0
06/02/2015	17	-11.0	78.0	991.962	160.0
06/02/2015	18	-11.0	85.0	991.965	80
06/02/2015	19	-11.0	85.0	991.968	0
06/02/2015	20	-10.0	85.0	991.97	0
06/02/2015	21	-11.0	85.0	991.973	0
06/02/2015	22	-11.0	78.0	990.975	0
06/02/2015	23	-12.0	78.0	990.977	0
07/02/2015	00	-14.0	85.0	990.979	0
07/02/2015	01	-17.0	84.0	990.979	0
07/02/2015	02	-16.0	85.0	991.981	0
07/02/2015	03	-15.0	85.0	992.982	0
07/02/2015	04	-15.0	78.0	993.984	0
07/02/2015	05	-14.0	66.0	994.985	0
07/02/2015	06	-15.0	71.0	994.986	0
07/02/2015	07	-15.0	71.0	995.988	0
07/02/2015	08	-15.0	71.0	996.989	110.0
07/02/2015	09	-14.0	60.0	996.99	370.0
07/02/2015	10	-14.0	60.0	997.99	630.0
07/02/2015	11	-14.0	55.0	996.991	770.0
07/02/2015	12	-13.0	56.0	995.992	990.0
07/02/2015	13	-13.0	56.0	995.993	960.0
07/02/2015	14	-13.0	61.0	996.993	840.0
07/02/2015	15	-13.0	56.0	997.994	600.0
07/02/2015	16	-13.0	61.0	997.994	360.0
07/02/2015	17	-13.0	56.0	998.995	120.0
07/02/2015	18	-13.0	56.0	999.995	60
07/02/2015	19	-13.0	61.0	1001	0
07/02/2015	20	-13.0	61.0	1002	0
07/02/2015	21	-14.0	66.0	1003	0
07/02/2015	22	-13.0	66.0	1004	0
07/02/2015	23	-13.0	66.0	1004	0
08/02/2015	00	-15.0	71.0	1005	0
08/02/2015	01	-15.0	71.0	1005	0
08/02/2015	02	-16.0	65.0	1005.92	0
08/02/2015	03	-16.0	60.0	1005.84	0
08/02/2015	04	-17.0	71.0	1006.77	0
08/02/2015	05	-17.0	65.0	1006.71	0
08/02/2015	06	-17.0	60.0	1007.65	0
08/02/2015	07	-18.0	65.0	1007.59	0
08/02/2015	08	-18.0	65.0	1008.54	60.0
08/02/2015	09	-18.0	71.0	1008.5	140.0
08/02/2015	10	-18.0	71.0	1009.46	270.0
08/02/2015	11	-18.0	71.0	1008.42	540.0
08/02/2015	12	-17.0	71.0	1008.38	520.0
08/02/2015	13	-16.0	71.0	1008.35	490.0
08/02/2015	14	-16.0	78.0	1007.32	430.0
08/02/2015	15	-16.0	78.0	1007.3	320.0
08/02/2015	16	-15.0	78.0	1007.27	200.0
08/02/2015	17	-15.0	78.0	1008.25	80.0
08/02/2015	18	-15.0	78.0	1009.23	40
08/02/2015	19	-14.0	78.0	1010.21	0
08/02/2015	20	-14.0	78.0	1010.19	0
08/02/2015	21	-14.0	78.0	1011.18	0
08/02/2015	22	-14.0	78.0	1011.16	0
08/02/2015	23	-14.0	78.0	1011.15	0
09/02/2015	00	-15.0	78.0	1011.14	0
09/02/2015	01	-15.0	71.0	1011.14	0
09/02/2015	02	-15.0	71.0	1011.13	0
09/02/2015	03	-15.0	66.0	1011.12	0
09/02/2015	04	-15.0	71.0	1011.11	0
09/02/2015	05	-15.0	71.0	1012.1	0
09/02/2015	06	-15.0	71.0	1012.09	0
09/02/2015	07	-16.0	78.0	1012.08	0
09/02/2015	08	-15.0	71.0	1013.08	30.0
09/02/2015	09	-15.0	71.0	1010.57	130.0
09/02/2015	10	-15.0	71.0	1010.06	250.0
09/02/2015	11	-15.0	71.0	1009.56	330.0
09/02/2015	12	-15.0	78.0	1008.55	370.0
09/02/2015	13	-14.0	72.0	1007.55	380.0
09/02/2015	14	-14.0	78.0	1006.55	390.0
09/02/2015	15	-13.0	72.0	1006.04	350.0
09/02/2015	16	-13.0	78.0	1006.04	200.0
09/02/2015	17	-13.0	78.0	1006.03	70.0
09/02/2015	18	-13.0	78.0	1007.03	35
09/02/2015	19	-12.0	72.0	1007.03	0
09/02/2015	20	-12.0	72.0	1006.03	0
09/02/2015	21	-12.0	72.0	1006.02	0
09/02/2015	22	-12.0	72.0	1005.02	0
09/02/2015	23	-12.0	72.0	1005.02	0
10/02/2015	00	-12.0	72.0	1005.02	0
10/02/2015	01	-12.0	72.0	1005.02	0
10/02/2015	02	-12.0	78.0	1004.94	0
10/02/2015	03	-12.0	72.0	1004.86	0
10/02/2015	04	-12.0	72.0	1003.79	0
10/02/2015	05	-12.0	72.0	1003.72	0
10/02/2015	06	-11.0	67.0	1003.66	0
10/02/2015	07	-11.0	67.0	1003.61	0
10/02/2015	08	-11.0	67.0	1003.55	50.0
10/02/2015	09	-11.0	67.0	1003.01	200.0
10/02/2015	10	-10.0	67.0	1002.97	410.0
10/02/2015	11	-10.0	67.0	1002.43	840.0
10/02/2015	12	-9.0	67.0	1001.39	1268.0
10/02/2015	13	-8.0	67.0	1001.36	1589.0
10/02/2015	14	-8.0	67.0	1002.33	1771.0
10/02/2015	15	-8.0	73.0	1003.3	1409.0
10/02/2015	16	-8.0	67.0	1003.28	810.0
10/02/2015	17	-8.0	67.0	1004.25	120.0
10/02/2015	18	-10.0	73.0	1005.23	60
10/02/2015	19	-10.0	79.0	1006.21	0
10/02/2015	20	-12.0	78.0	1007.2	0
10/02/2015	21	-13.0	78.0	1007.18	0
10/02/2015	22	-14.0	85.0	1008.16	0
10/02/2015	23	-11.0	61.0	1008.15	0
11/02/2015	00	-12.0	61.0	1009.14	0
11/02/2015	01	-13.0	56.0	1009.14	0
11/02/2015	02	-14.0	55.0	1009.13	0
11/02/2015	03	-15.0	60.0	1008.12	0
11/02/2015	04	-15.0	60.0	1008.11	0
11/02/2015	05	-16.0	65.0	1009.1	0
11/02/2015	06	-16.0	60.0	1008.09	0
11/02/2015	07	-17.0	60.0	1009.08	0
11/02/2015	08	-17.0	60.0	1008.08	150.0
11/02/2015	09	-16.0	60.0	1007.07	700.0
11/02/2015	10	-16.0	60.0	1007.06	720.0
11/02/2015	11	-15.0	66.0	1003.56	1381.0
11/02/2015	12	-13.0	61.0	1001.55	1628.0
11/02/2015	13	-12.0	61.0	1000.05	1432.0
11/02/2015	14	-12.0	66.0	999.045	1298.0
11/02/2015	15	-12.0	61.0	998.541	1074.0
11/02/2015	16	-11.0	61.0	998.038	530.0
11/02/2015	17	-12.0	61.0	997.035	200.0
11/02/2015	18	-12.0	61.0	996.532	100
11/02/2015	19	-12.0	61.0	996.029	0
11/02/2015	20	-12.0	61.0	995.027	0
11/02/2015	21	-12.0	61.0	995.025	0
11/02/2015	22	-12.0	72.0	994.523	0
11/02/2015	23	-12.0	78.0	994.021	0
12/02/2015	00	-12.0	78.0	993.519	0
12/02/2015	01	-12.0	78.0	993.519	0
12/02/2015	02	-12.0	78.0	993.392	0
12/02/2015	03	-13.0	85.0	992.277	0
12/02/2015	04	-13.0	85.0	991.17	0
12/02/2015	05	-13.0	85.0	991.073	0
12/02/2015	06	-13.0	85.0	989.983	0
12/02/2015	07	-13.0	78.0	989.902	0
12/02/2015	08	-12.0	78.0	989.826	60.0
12/02/2015	09	-12.0	78.0	988.758	400.0
12/02/2015	10	-11.0	72.0	988.195	960.0
12/02/2015	11	-10.0	73.0	987.637	1717.0
12/02/2015	12	-9.0	67.0	987.584	1795.0
12/02/2015	13	-8.0	73.0	987.035	1878.0
12/02/2015	14	-8.0	73.0	986.99	1112.0
12/02/2015	15	-8.0	79.0	986.95	720.0
12/02/2015	16	-8.0	85.0	986.912	440.0
12/02/2015	17	-8.0	85.0	987.878	150.0
12/02/2015	18	-9.0	73.0	989.346	10.0
12/02/2015	19	-11.0	72.0	990.318	0
12/02/2015	20	-12.0	72.0	990.291	0
12/02/2015	21	-13.0	72.0	990.267	0
12/02/2015	22	-14.0	66.0	990.245	0
12/02/2015	23	-15.0	66.0	991.224	0
13/02/2015	00	-16.0	65.0	991.206	0
13/02/2015	01	-18.0	65.0	991.206	0
13/02/2015	02	-19.0	65.0	991.189	0
13/02/2015	03	-19.0	65.0	991.173	0
13/02/2015	04	-20.0	54.0	992.159	0
13/02/2015	05	-21.0	53.0	992.145	0
13/02/2015	06	-22.0	53.0	993.133	0
13/02/2015	07	-23.0	58.0	994.122	0
13/02/2015	08	-24.0	58.0	995.112	180.0
13/02/2015	09	-23.0	53.0	994.103	820.0
13/02/2015	10	-23.0	53.0	994.094	1401.0
13/02/2015	11	-22.0	53.0	994.086	1845.0
13/02/2015	12	-22.0	53.0	993.079	2084.0
13/02/2015	13	-21.0	49.0	993.073	2109.0
13/02/2015	14	-20.0	49.0	993.067	1905.0
13/02/2015	15	-20.0	49.0	994.061	1503.0
13/02/2015	16	-20.0	45.0	994.056	920.0
13/02/2015	17	-20.0	41.0	995.051	150.0
13/02/2015	18	-21.0	44.0	995.047	10.0
13/02/2015	19	-21.0	44.0	996.043	0
13/02/2015	20	-22.0	48.0	996.039	0
13/02/2015	21	-21.0	44.0	996.036	0
13/02/2015	22	-22.0	48.0	996.033	0
13/02/2015	23	-21.0	49.0	996.03	0
14/02/2015	00	-21.0	53.0	996.028	0
14/02/2015	01	-20.0	64.0	996.028	0
14/02/2015	02	-20.0	59.0	995.026	0
14/02/2015	03	-20.0	64.0	995.024	0
14/02/2015	04	-20.0	64.0	995.022	0
14/02/2015	05	-20.0	70.0	995.02	0
14/02/2015	06	-20.0	70.0	994.018	0
14/02/2015	07	-19.0	71.0	994.017	0
14/02/2015	08	-18.0	71.0	994.015	100.0
14/02/2015	09	-18.0	77.0	994.014	410.0
14/02/2015	10	-17.0	71.0	994.013	820.0
14/02/2015	11	-17.0	71.0	993.012	940.0
14/02/2015	12	-17.0	71.0	992.011	1285.0
14/02/2015	13	-16.0	71.0	992.01	1429.0
14/02/2015	14	-15.0	71.0	991.009	1178.0
14/02/2015	15	-15.0	78.0	991.008	1012.0
14/02/2015	16	-14.0	72.0	991.008	610.0
14/02/2015	17	-14.0	78.0	992.007	220.0
14/02/2015	18	-14.0	78.0	993.006	10.0
14/02/2015	19	-14.0	78.0	993.006	0
14/02/2015	20	-15.0	78.0	994.005	0
14/02/2015	21	-15.0	78.0	994.005	0
14/02/2015	22	-15.0	78.0	995.005	0
14/02/2015	23	-15.0	78.0	995.004	0
15/02/2015	00	-15.0	78.0	995.004	0
15/02/2015	01	-14.0	72.0	995.004	0
15/02/2015	02	-14.0	72.0	995.004	0
15/02/2015	03	-15.0	71.0	996.003	0
15/02/2015	04	-16.0	60.0	996.003	0
15/02/2015	05	-17.0	60.0	996.003	0
15/02/2015	06	-18.0	59.0	997.003	0
15/02/2015	07	-19.0	59.0	998.002	0
15/02/2015	08	-18.0	50.0	997.002	240.0
15/02/2015	09	-18.0	50.0	997.002	910.0
15/02/2015	10	-17.0	46.0	996.002	1500.0
15/02/2015	11	-18.0	45.0	997.002	1840.0
15/02/2015	12	-17.0	42.0	996.002	2096.0
15/02/2015	13	-17.0	42.0	995.001	2130.0
15/02/2015	14	-17.0	42.0	994.001	1935.0
15/02/2015	15	-17.0	42.0	993.001	1556.0
15/02/2015	16	-18.0	45.0	993.001	980.0
15/02/2015	17	-19.0	45.0	993.001	200.0
15/02/2015	18	-20.0	49.0	992.001	10.0
15/02/2015	19	-20.0	45.0	992.001	0
15/02/2015	20	-21.0	49.0	991.001	0
15/02/2015	21	-21.0	49.0	991.001	0
15/02/2015	22	-21.0	49.0	991.001	0
15/02/2015	23	-21.0	49.0	990.001	0
16/02/2015	00	-22.0	53.0	991.001	0
16/02/2015	01	-22.0	58.0	991.001	0
